Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
11/22/1985,Nov-85,32.05012689,23.25012689,70.6,15.318591,0.8
11/23/1985,Nov-85,34.69190897,21.29190897,25,17.858546,0.8
11/24/1985,Nov-85,31.3,22.7,0,16.898114,0.8
11/25/1985,Nov-85,32.68191341,23.88191341,4.5,18.812808,0.8
11/26/1985,Nov-85,34.98923186,20.98923186,0,19.739958,0.8
11/27/1985,Nov-85,32.51304383,23.11304383,1.2,20.107524,0.8
11/28/1985,Nov-85,31.94337689,22.74337689,2,19.35289,0.8
11/29/1985,Nov-85,31.59868242,21.99868242,0,17.353946,0.8
11/30/1985,Nov-85,30.10097302,21.50097302,17.6,16.046352,0.8
12/1/1985,Dec-85,30.5160646,20.9160646,0,16.625058,0.8
12/2/1985,Dec-85,30.94819906,20.94819906,0,17.445874,0.8
12/3/1985,Dec-85,28.6008715,21.6008715,0,17.142248,0.8
12/4/1985,Dec-85,31.75086798,21.75086798,0,17.540382,0.8
12/5/1985,Dec-85,32.3434501,21.7434501,0,15.644488,0.8
12/6/1985,Dec-85,30.84339279,20.84339279,0,18.212862,0.8
12/7/1985,Dec-85,33.62080024,21.82080024,0,18.359684,0.8
12/8/1985,Dec-85,32.63728206,21.73728206,10.3,17.38113,0.8
12/9/1985,Dec-85,32.21508366,22.61508366,0,18.501518,0.8
12/10/1985,Dec-85,32.54483782,23.14483782,0,20.158212,0.8
12/11/1985,Dec-85,32.04325145,23.54325145,0,21.467546,0.8
12/12/1985,Dec-85,32.56417002,22.76417002,0,17.6785,0.8
12/13/1985,Dec-85,31.57591894,22.17591894,0,18.924544,0.8
12/14/1985,Dec-85,32.30647894,22.30647894,1.6,21.215692,0.8
12/15/1985,Dec-85,32.51665842,23.71665842,9,21.627714,0.8
12/16/1985,Dec-85,30.95471566,21.15471566,0,19.992618,0.8
12/17/1985,Dec-85,31.6808089,21.4808089,0,20.232664,0.8
12/18/1985,Dec-85,31.12948707,21.92948707,0,21.111758,0.8
12/19/1985,Dec-85,33.78905112,22.58905112,0,20.061102,0.8
12/20/1985,Dec-85,30.74620574,23.14620574,0,20.686538,0.8
12/21/1985,Dec-85,32.60021744,23.80021744,3,19.803596,0.8
12/22/1985,Dec-85,32.29636946,22.09636946,0,18.032348,0.8
12/23/1985,Dec-85,32.88420475,21.08420475,0,19.581494,0.8
12/24/1985,Dec-85,30.80795747,21.70795747,0,20.887708,0.8
12/25/1985,Dec-85,31.87113806,21.27113806,39,17.77867,0.8
12/26/1985,Dec-85,32.2408724,22.2408724,0.5,19.25509,0.8
